[2025-09-01 21:35:16] /dtu_serial_rx -> $GPCHC,2382,135335.60,0.00,0.35,-1.07,0.37,0.04,0.10,0.0187,0.0060,0.9993,0.00000000,0.00000000,8.28,2.191,-3.537,6.170,4.161,0,0,61,0,2*5D

[2025-09-01 21:35:16] /dtu_serial_rx -> $GPCHC,2382,135335.80,0.00,0.36,-1.07,0.45,0.06,0.16,0.0187,0.0062,0.9991,0.00000000,0.00000000,8.28,2.191,-3.537,6.170,4.161,0,0,61,0,2*51

[2025-09-01 21:35:16] /dtu_serial_rx -> $GPCHC,2382,135336.00,0.00,0.35,-1.04,0.40,0.04,0.16,0.0182,0.0062,0.9993,0.00000000,0.00000000,8.28,2.191,-3.537,6.170,4.161,0,0,61,0,2*5A

[2025-09-01 21:35:17] /dtu_serial_rx -> $GPCHC,2382,135336.20,0.00,0.35,-1.04,0.41,0.03,0.14,0.0182,0.0061,0.9998,0.00000000,0.00000000,8.28,2.191,-3.537,6.170,4.161,0,0,61,0,2*54

[2025-09-01 21:35:17] /dtu_serial_rx -> $GPCHC,2382,135336.40,0.00,0.34,-1.01,0.41,0.01,0.14,0.0177,0.0059,1.0001,0.00000000,0.00000000,8.28,2.191,-3.537,6.170,4.161,0,0,61,0,2*54

[2025-09-01 21:35:17] /dtu_serial_rx -> $GPCHC,2382,135336.60,0.00,0.32,-1.00,0.42,0.02,0.13,0.0175,0.0055,1.0001,0.00000000,0.00000000,8.28,2.191,-3.537,6.170,4.161,0,0,61,0,2*58

[2025-09-01 21:35:17] /dtu_serial_rx -> $GPCHC,2382,135336.80,0.00,0.36,-0.96,0.41,0.06,0.28,0.0168,0.0063,1.0003,0.00000000,0.00000000,8.28,2.191,-3.537,6.170,4.161,0,0,61,0,2*58

[2025-09-01 21:35:17] /dtu_serial_rx -> $GPCHC,2382,135337.00,0.00,0.35,-0.91,0.42,0.07,0.24,0.0159,0.0062,1.0006,0.00000000,0.00000000,8.28,2.191,-3.537,6.170,4.161,0,0,61,0,2*5D

[2025-09-01 21:35:18] /dtu_serial_rx -> $GPCHC,2382,135337.20,0.00,0.34,-0.97,0.44,-0.00,0.17,0.0170,0.0059,1.0003,0.00000000,0.00000000,8.28,2.191,-3.537,6.170,4.161,0,0,61,0,2*72

[2025-09-01 21:35:18] /dtu_serial_rx -> $GPCHC,2382,135337.40,0.00,0.35,-0.99,0.43,0.05,0.08,0.0172,0.0061,0.9998,0.00000000,0.00000000,8.28,2.191,-3.537,6.170,4.161,0,0,61,0,2*50

[2025-09-01 21:35:18] /dtu_serial_rx -> $GPCHC,2382,135337.60,0.00,0.35,-0.99,0.47,0.04,0.14,0.0173,0.0061,0.9997,0.00000000,0.00000000,8.28,2.191,-3.537,6.170,4.161,0,0,61,0,2*54

[2025-09-01 21:35:18] /dtu_serial_rx -> $GPCHC,2382,135337.80,0.00,0.39,-0.97,0.43,-0.00,0.10,0.0169,0.0068,0.9997,0.00000000,0.00000000,8.28,2.191,-3.537,6.170,4.161,0,0,61,0,2*73

[2025-09-01 21:35:18] /dtu_serial_rx -> $GPCHC,2382,135338.00,0.00,0.33,-1.00,0.46,0.04,0.31,0.0174,0.0058,0.9993,0.00000000,0.00000000,8.28,2.191,-3.537,6.170,4.161,0,0,61,0,2*55

[2025-09-01 21:35:19] /dtu_serial_rx -> $GPCHC,2382,135338.20,0.00,0.35,-1.00,0.48,-0.01,0.07,0.0175,0.0062,0.9987,0.00000000,0.00000000,8.28,2.191,-3.537,6.170,4.161,0,0,61,0,2*7F

[2025-09-01 21:35:19] /dtu_serial_rx -> $GPCHC,2382,135338.40,0.00,0.36,-1.00,0.42,0.02,0.18,0.0175,0.0063,0.9991,0.00000000,0.00000000,8.28,2.191,-3.537,6.170,4.161,0,0,61,0,2*56

[2025-09-01 21:35:19] /dtu_serial_rx -> $GPCHC,2382,135338.60,0.00,0.34,-1.02,0.43,0.09,0.29,0.0177,0.0059,0.9986,0.00000000,0.00000000,8.28,2.191,-3.537,6.170,4.161,0,0,61,0,2*51

[2025-09-01 21:35:19] /dtu_serial_rx -> $GPCHC,2382,135338.80,0.00,0.37,-1.01,0.43,0.04,0.15,0.0176,0.0064,0.9991,0.00000000,0.00000000,8.28,2.191,-3.537,6.170,4.161,0,0,61,0,2*54

[2025-09-01 21:35:19] /dtu_serial_rx -> $GPCHC,2382,135339.00,0.00,0.36,-1.00,0.48,-0.01,0.08,0.0174,0.0062,0.9992,0.00000000,0.00000000,8.28,2.191,-3.537,6.170,4.161,0,0,61,0,2*75

