[2025-09-14 18:16:34] /dtu_serial_rx -> $GPCHC,2384,90.40,0.00,0.04,-0.41,0.52,0.07,0.15,0.0071,0.0007,0.9993,0.00000000,0.00000000,0.00,0.000,0.000,0.000,0.000,0,0,01,0,2*7D

[2025-09-14 18:16:35] /dtu_serial_rx -> $GPCHC,2384,90.60,0.00,0.04,-0.38,0.50,0.09,0.23,0.0066,0.0007,0.9997,0.00000000,0.00000000,0.00,0.000,0.000,0.000,0.000,0,0,01,0,2*7A

[2025-09-14 18:16:35] /dtu_serial_rx -> $GPCHC,2384,90.80,0.00,0.03,-0.39,0.51,0.06,0.13,0.0067,0.0005,0.9997,0.00000000,0.00000000,0.00,0.000,0.000,0.000,0.000,0,0,01,0,2*7C

[2025-09-14 18:16:35] /dtu_serial_rx -> $GPCHC,2384,37018.20,0.00,0.05,-0.39,0.50,0.07,0.17,0.0068,0.0009,0.9993,0.00000000,0.00000000,17.23,0.000,0.000,0.000,0.000,0,0,01,0,2*70

[2025-09-14 18:16:35] /dtu_serial_rx -> $GPCHC,2384,37018.40,0.00,0.05,-0.41,0.47,0.05,0.17,0.0072,0.0008,0.9993,0.00000000,0.00000000,17.23,0.000,0.000,0.000,0.000,0,0,01,0,2*77

[2025-09-14 18:16:36] /dtu_serial_rx -> $GPCHC,2384,37018.60,0.00,0.05,-0.41,0.48,0.04,0.17,0.0072,0.0009,0.9993,0.00000000,0.00000000,17.23,0.000,0.000,0.000,0.000,0,0,01,0,2*7A

[2025-09-14 18:16:36] /dtu_serial_rx -> $GPCHC,2384,37018.80,0.00,0.06,-0.42,0.49,0.08,0.19,0.0073,0.0011,0.9992,0.00000000,0.00000000,17.23,0.000,0.000,0.000,0.000,0,0,01,0,2*7E

[2025-09-14 18:16:36] /dtu_serial_rx -> $GPCHC,2384,37019.00,0.00,0.05,-0.39,0.53,0.05,0.18,0.0068,0.0009,0.9994,0.00000000,0.00000000,17.23,0.000,0.000,0.000,0.000,0,0,01,0,2*7A

[2025-09-14 18:16:36] /dtu_serial_rx -> $GPCHC,2384,37019.20,0.00,0.06,-0.40,0.52,0.10,0.18,0.0070,0.0010,0.9997,0.00000000,0.00000000,17.23,0.000,0.000,0.000,0.000,0,0,01,0,2*72

[2025-09-14 18:16:36] /dtu_serial_rx -> $GPCHC,2384,37019.40,0.00,0.05,-0.42,0.53,0.06,0.13,0.0073,0.0009,0.9998,0.00000000,0.00000000,17.23,0.000,0.000,0.000,0.000,0,0,01,0,2*7C

[2025-09-14 18:16:37] /dtu_serial_rx -> $GPCHC,2384,37019.60,0.00,0.05,-0.41,0.50,0.03,0.12,0.0071,0.0009,0.9997,0.00000000,0.00000000,17.23,0.000,0.000,0.000,0.000,0,0,01,0,2*77

[2025-09-14 18:16:37] /dtu_serial_rx -> $GPCHC,2384,37019.80,0.00,0.06,-0.42,0.51,0.03,0.17,0.0073,0.0010,0.9995,0.00000000,0.00000000,17.23,0.000,0.000,0.000,0.000,0,0,01,0,2*75

[2025-09-14 18:16:37] /dtu_serial_rx -> $GPCHC,2384,37020.00,0.00,0.07,-0.43,0.48,0.06,0.17,0.0074,0.0012,0.9995,0.00000000,0.00000000,17.23,0.000,0.000,0.000,0.000,0,0,01,0,2*7F

[2025-09-14 18:16:37] /dtu_serial_rx -> $GPCHC,2384,37020.20,0.00,0.06,-0.43,0.49,0.07,0.17,0.0076,0.0011,0.9995,0.00000000,0.00000000,17.23,0.000,0.000,0.000,0.000,0,0,01,0,2*7D

[2025-09-14 18:16:37] /dtu_serial_rx -> $GPCHC,2384,37020.40,0.00,0.05,-0.42,0.50,0.06,0.17,0.0073,0.0009,0.9993,0.00000000,0.00000000,17.23,0.000,0.000,0.000,0.000,0,0,01,0,2*7A

[2025-09-14 18:16:38] /dtu_serial_rx -> $GPCHC,2384,37020.60,0.00,0.06,-0.42,0.53,0.05,0.15,0.0073,0.0010,0.9994,0.00000000,0.00000000,17.23,0.000,0.000,0.000,0.000,0,0,01,0,2*76

[2025-09-14 18:16:38] /dtu_serial_rx -> $GPCHC,2384,37020.80,0.00,0.05,-0.40,0.45,0.06,0.24,0.0070,0.0008,0.9994,0.00000000,0.00000000,17.23,0.000,0.000,0.000,0.000,0,0,01,0,2*75

[2025-09-14 18:16:38] /dtu_serial_rx -> $GPCHC,2384,37021.00,0.00,0.05,-0.42,0.49,0.06,0.17,0.0073,0.0008,0.9995,0.00000000,0.00000000,17.23,0.000,0.000,0.000,0.000,0,0,01,0,2*70

[2025-09-14 18:16:38] /dtu_serial_rx -> $GPCHC,2384,37021.20,0.00,0.07,-0.40,0.49,0.07,0.17,0.0070,0.0012,0.9992,0.00000000,0.00000000,17.23,0.000,0.000,0.000,0.000,0,0,01,0,2*7C

[2025-09-14 18:16:38] /dtu_serial_rx -> $GPCHC,2384,37021.40,0.00,0.05,-0.42,0.47,0.04,0.15,0.0074,0.0009,0.9993,0.00000000,0.00000000,17.23,0.000,0.000,0.000,0.000,0,0,01,0,2*7A

[2025-09-14 18:16:39] /dtu_serial_rx -> $GPCHC,2384,37021.60,0.00,0.06,-0.40,0.51,0.10,0.15,0.0070,0.0011,0.9995,0.00000000,0.00000000,17.23,0.000,0.000,0.000,0.000,0,0,01,0,2*70

[2025-09-14 18:16:39] /dtu_serial_rx -> $GPCHC,2384,37021.80,0.00,0.05,-0.40,0.49,0.02,0.17,0.0070,0.0009,0.9991,0.00000000,0.00000000,17.23,0.000,0.000,0.000,0.000,0,0,01,0,2*78

[2025-09-14 18:16:39] /dtu_serial_rx -> $GPCHC,2384,37022.00,0.00,0.05,-0.41,0.50,0.06,0.15,0.0072,0.0009,0.9995,0.00000000,0.00000000,17.23,0.000,0.000,0.000,0.000,0,0,01,0,2*7A

[2025-09-14 18:16:39] /dtu_serial_rx -> $GPCHC,2384,37022.20,0.00,0.05,-0.40,0.51,0.06,0.14,0.0070,0.0009,0.9995,0.00000000,0.00000000,17.23,0.000,0.000,0.000,0.000,0,0,01,0,2*7B

